-56.92641355,0.720080296,-56.621256,0.011228341,-56.4949839,0.001854756,-56.92641355,0.722598388
-56.91589087,0.792240084,-56.61073332,0.0114006,-56.48446123,0.001826731,-56.91589087,0.795010516
-56.9053682,0.869221576,-56.60021065,0.011543502,-56.47393856,0.001794156,-56.9053682,0.872261209
-56.89484552,0.951047008,-56.58968797,0.011655886,-56.46341588,0.001757291,-56.89484552,0.954372782
-56.88432285,1.037698694,-56.5791653,0.011736829,-56.45289321,0.001716426,-56.88432285,1.041327485
-56.87380018,1.129115468,-56.56864262,0.011785665,-56.44237053,0.001671877,-56.87380018,1.13306394
-56.8632775,1.225189438,-56.55811995,0.011801989,-56.43184786,0.001623982,-56.8632775,1.229473877
-56.85275483,1.325763115,-56.54759728,0.011801989,-56.42132519,0.001573098,-56.85275483,1.330399256
-56.84223215,1.43062701,-56.5370746,0.011785665,-56.41080251,0.001519597,-56.84223215,1.435629856
-56.83170948,1.539517779,-56.52655193,0.011736829,-56.40027984,0.001463857,-56.83170948,1.544901412
-56.8211868,1.652116992,-56.51602925,0.011655886,-56.38975716,0.001406264,-56.8211868,1.657894379
-56.81066413,1.768050589,-56.50550658,0.011543502,-56.37923449,0.001347202,-56.81066413,1.774233392
-56.80014146,1.886889106,-56.4949839,0.0114006,-56.36871181,0.001287053,-56.80014146,1.893487483
-56.78961878,2.008148696,-56.48446123,0.011228341,-56.35818914,0.00122619,-56.78961878,2.015171112
-56.77909611,2.131292998,-56.47393856,0.011028115,-56.34766647,0.001164977,-56.77909611,2.138746045
-56.76857343,2.25573589,-56.46341588,0.010801518,-56.33714379,0.001103759,-56.76857343,2.263624109
-56.75805076,2.380845102,-56.45289321,0.010550332,-56.32662112,0.001042868,-56.75805076,2.389170822
-56.74752809,2.50594672,-56.44237053,0.0102765,-56.31609844,0.000982612,-56.74752809,2.514709916
-56.73700541,2.630330528,-56.43184786,0.009982105,-56.30557577,0.000923278,-56.73700541,2.63952869
-56.72648274,2.753256153,-56.42132519,0.00966934,-56.29505309,0.000865129,-56.72648274,2.76288418
-56.71596006,2.87395995,-56.41080251,0.009340483,-56.28453042,0.000808401,-56.71596006,2.884010074
-56.70543739,2.991662554,-56.40027984,0.008997868,-56.27400775,0.000753305,-56.70543739,3.002124279
-56.69491471,3.105576986,-56.38975716,0.00864386,-56.26348507,0.000700023,-56.69491471,3.116437065
-56.68439204,3.214917216,-56.37923449,0.008280826,-56.2529624,0.000648712,-56.68439204,3.226159654
-56.67386937,3.318907048,-56.36871181,0.007911109,-56.24243972,0.0005995,-56.67386937,3.330513134
-56.66334669,3.416789193,-56.35818914,0.007537006,-56.23191705,0.00055249,-56.66334669,3.42873757
-56.65282402,3.507834384,-56.34766647,0.007160744,-56.22139438,0.000507759,-56.65282402,3.520101141
-56.64230134,3.591350373,-56.33714379,0.00678446,-56.2108717,0.000465359,-56.64230134,3.603909183
-56.63177867,3.666690673,-56.32662112,0.006410179,-56.20034903,0.000425321,-56.63177867,3.679512945
-56.621256,3.733262871,-56.31609844,0.006039805,-56.18982635,0.000387653,-56.621256,3.746317943
-56.61073332,3.790536376,-56.30557577,0.005675099,-56.17930368,0.000352344,-56.61073332,3.803791731
-56.60021065,3.838049457,-56.29505309,0.005317674,-56.168781,0.000319366,-56.60021065,3.851470964
-56.58968797,3.87541544,-56.28453042,0.004968987,-56.15825833,0.000288675,-56.58968797,3.888967614
-56.5791653,3.902327947,-56.27400775,0.004630328,-56.14773566,0.000260211,-56.5791653,3.915974233
-56.56864262,3.918565076,-56.26348507,0.004302823,-56.13721298,0.000233906,-56.56864262,3.932268142
-56.55811995,3.923992452,-56.2529624,0.003987429,-56.12669031,0.000209679,-56.55811995,3.937714498
-56.54759728,3.923992452,-56.24243972,0.003684939,-56.11616763,0.000187441,-56.54759728,3.937714498
-56.5370746,3.918565076,-56.23191705,0.003395982,-56.10564496,0.000167099,-56.5370746,3.932268142
-56.52655193,3.902327947,-56.22139438,0.003121033,-56.09512229,0.000148553,-56.52655193,3.915974233
-56.51602925,3.87541544,-56.2108717,0.002860415,-56.08459961,0.0001317,-56.51602925,3.888967614
-56.50550658,3.838049457,-56.20034903,0.002614313,-56.07407694,0.000116436,-56.50550658,3.851470964
-56.4949839,3.790536376,-56.18982635,0.002382779,-56.06355426,0.000102657,-56.4949839,3.803791731
-56.48446123,3.733262871,-56.17930368,0.002165748,-56.05303159,9.03E-05,-56.48446123,3.746317943
-56.47393856,3.666690673,-56.168781,0.001963043,-33.33457799,0.000111844,-56.47393856,3.679512945
-56.46341588,3.591350373,-56.15825833,0.001774392,-33.32405532,0.000128502,-56.46341588,3.603909183
-56.45289321,3.507834384,-56.14773566,0.001599437,-33.31353264,0.000147235,-56.45289321,3.520101141
-56.44237053,3.416789193,-56.13721298,0.001437747,-33.30300997,0.000168235,-56.44237053,3.42873757
-56.43184786,3.318907048,-56.12669031,0.00128883,-33.2924873,0.000191704,-56.43184786,3.330513134
-56.42132519,3.214917216,-56.11616763,0.001152143,-33.28196462,0.000217846,-56.42132519,3.226159654
-56.41080251,3.105576986,-56.10564496,0.001027106,-33.27144195,0.000246875,-56.41080251,3.116437065
-56.40027984,2.991662554,-56.09512229,0.000913107,-33.26091927,0.000279003,-56.40027984,3.002124279
-56.38975716,2.87395995,-56.08459961,0.000809517,-33.2503966,0.000314447,-56.38975716,2.884010074
-56.37923449,2.753256153,-56.07407694,0.000715695,-33.23987393,0.00035342,-56.37923449,2.76288418
-56.36871181,2.630330528,-56.06355426,0.000630998,-33.22935125,0.000396134,-56.36871181,2.63952869
-56.35818914,2.50594672,-56.05303159,0.000554786,-33.21882858,0.000442791,-56.35818914,2.514709916
-56.34766647,2.380845102,-56.04250891,0.000486431,-33.2083059,0.000493585,-56.34766647,2.389170822
-56.33714379,2.25573589,-56.03198624,0.000425319,-33.19778323,0.000548696,-56.33714379,2.263624109
-56.32662112,2.131292998,-56.02146357,0.000370856,-33.18726055,0.000608285,-56.32662112,2.138746045
-56.31609844,2.008148696,-56.01094089,0.000322474,-33.17673788,0.000672495,-56.31609844,2.015171112
-56.30557577,1.886889106,-56.00041822,0.000279628,-33.16621521,0.000741442,-56.30557577,1.893487483
-56.29505309,1.768050589,-55.98989554,0.000241805,-33.15569253,0.000815214,-56.29505309,1.774233392
-56.28453042,1.652116992,-55.97937287,0.00020852,-33.14516986,0.000893865,-56.28453042,1.657894379
-56.27400775,1.539517779,-55.96885019,0.00017932,-33.13464718,0.000977415,-56.27400775,1.544901412
-56.26348507,1.43062701,-55.95832752,0.000153782,-33.12412451,0.00106584,-56.26348507,1.435629856
-56.2529624,1.325763115,-55.94780485,0.000131517,-33.11360184,0.001159075,-56.2529624,1.330399256
-56.24243972,1.225189438,-55.93728217,0.000112165,-33.10307916,0.001257005,-56.24243972,1.229473877
-56.23191705,1.129115468,-55.9267595,9.54E-05,-33.09255649,0.001359468,-56.23191705,1.13306394
-56.22139438,1.037698694,-33.73443961,0.00011302,-33.08203381,0.001466247,-56.22139438,1.041327485
-56.2108717,0.951047008,-33.72391694,0.00015578,-33.07151114,0.001577073,-56.2108717,0.954372782
-56.20034903,0.869221576,-33.71339426,0.000295304,-33.06098846,0.001691619,-56.20034903,0.872261209
-56.18982635,0.792240084,-33.70287159,0.00037378,-33.05046579,0.001809504,-56.18982635,0.795010516
-56.17930368,0.720080296,-33.69234892,0.00058264,-33.03994312,0.001930292,-56.17930368,0.722598388
-56.168781,0.652683813,-33.68182624,0.00073472,-33.02942044,0.002053491,-56.168781,0.654966223
-56.15825833,0.589959988,-33.67130357,0.000923953,-33.01889777,0.002178556,-56.15825833,0.592023055
-56.14773566,0.531789887,-33.66078089,0.001158736,-33.00837509,0.002304894,-56.14773566,0.533649535
-56.13721298,0.478030262,-33.65025822,0.001449191,-32.99785242,0.002431866,-56.13721298,0.479701915
-56.12669031,0.428517446,-33.63973555,0.00180748,-32.98732974,0.002558789,-56.12669031,0.430015954
-56.11616763,0.383071132,-33.62921287,0.002248163,-32.97680707,0.002684947,-56.11616763,0.384410717
-56.10564496,0.341497983,-33.6186902,0.002788616,-32.9662844,0.002809593,-56.10564496,0.342692188
-56.09512229,0.303595033,-33.60816752,0.0034495,-32.95576172,0.002931954,-56.09512229,0.304656692
-56.08459961,0.269152848,-33.59764485,0.004255301,-32.94523905,0.003051247,-56.08459961,0.270094065
-56.07407694,0.237958432,-33.58712217,0.005234932,-32.93471637,0.003166678,-56.07407694,0.238790564
-56.06355426,0.209797843,-33.5765995,0.006422417,-32.9241937,0.003277455,-56.06355426,0.210531498
-56.05303159,0.184458528,-33.56607683,0.00785765,-32.91367103,0.003382797,-56.05303159,0.185103572
-56.04250891,0.161731368,-33.55555415,0.009587238,-32.90314835,0.003481941,-56.04250891,0.162296936
-56.03198624,0.141412428,-33.54503148,0.011665438,-32.89262568,0.003574154,-56.03198624,0.141906942
-56.02146357,0.123304436,-33.5345088,0.014155178,-32.882103,0.003658738,-56.02146357,0.123735627
-56.01094089,0.107217981,-33.52398613,0.017129172,-32.87158033,0.003735045,-56.01094089,0.107592918
-56.00041822,0.092972465,-33.51346345,0.020671129,-32.86105765,0.003802477,-56.00041822,0.093297586
-55.98989554,0.080396819,-33.50294078,0.024877046,-32.85053498,0.003860501,-55.98989554,0.080677964
-55.97937287,0.069329999,-33.49241811,0.029856592,-32.84001231,0.003908653,-55.97937287,0.069572443
-55.96885019,0.059621283,-33.48189543,0.035734563,-32.82948963,0.003946543,-55.96885019,0.059829776
-55.95832752,0.051130406,-33.47137276,0.042652408,-32.81896696,0.003973972,-55.95832752,0.051309207
-55.94780485,0.043727532,-33.46085008,0.050769806,-32.80844428,0.003992194,-55.94780485,0.043880445
