-58.55742805,0
-58.54690537,0
-57.47359261,0.00011105
-57.46306993,0.000141095
-57.45254726,0.000178771
-57.44202458,0.000225883
-57.43150191,0.000284622
-57.42097923,0.000357643
-57.41045656,0.000448155
-57.39993389,0.000560023
-57.38941121,0.00069788
-57.37888854,0.000867268
-57.36836586,0.00107479
-57.35784319,0.001328287
-57.34732051,0.001637035
-57.33679784,0.002011971
-57.32627517,0.002465945
-57.31575249,0.003013998
-57.30522982,0.003673671
-57.29470714,0.004465348
-57.28418447,0.005412628
-57.2736618,0.006542727
-57.26313912,0.007886917
-57.25261645,0.009480987
-57.24209377,0.011365738
-57.2315711,0.013587498
-57.22104842,0.016198663
-57.21052575,0.019258243
-57.20000308,0.022832419
-57.1894804,0.026995104
-57.17895773,0.031828478
-57.16843505,0.037423513
-57.15791238,0.043880445
-57.14738971,0.051309207
-57.13686703,0.059829776
-57.12634436,0.069572443
-57.11582168,0.080677964
-57.10529901,0.093297586
-57.09477633,0.107592918
-57.08425366,0.123735627
-57.07373099,0.141906942
-57.06320831,0.162296936
-57.05268564,0.185103572
-57.04216296,0.210531498
-57.03164029,0.238790564
-57.02111761,0.270094065
-57.01059494,0.304656692
-57.00007227,0.342692188
-56.98954959,0.384410717
-56.97902692,0.430015954
-56.96850424,0.479701915
-56.95798157,0.533649535
-56.9474589,0.592023055
-56.93693622,0.654966223
-56.92641355,0.722598388
-56.91589087,0.795010516
-56.9053682,0.872261209
-56.89484552,0.954372782
-56.88432285,1.041327485
-56.87380018,1.13306394
-56.8632775,1.229473877
-56.85275483,1.330399256
-56.84223215,1.435629856
-56.83170948,1.544901412
-56.8211868,1.657894379
-56.81066413,1.774233392
-56.80014146,1.893487483
-56.78961878,2.015171112
-56.77909611,2.138746045
-56.76857343,2.263624109
-56.75805076,2.389170822
-56.74752809,2.514709916
-56.73700541,2.63952869
-56.72648274,2.76288418
-56.71596006,2.884010074
-56.70543739,3.002124279
-56.69491471,3.116437065
-56.68439204,3.226159654
-56.67386937,3.330513134
-56.66334669,3.42873757
-56.65282402,3.520101141
-56.64230134,3.603909183
-56.63177867,3.679512945
-56.621256,3.746317943
-56.61073332,3.803791731
-56.60021065,3.851470964
-56.58968797,3.888967614
-56.5791653,3.915974233
-56.56864262,3.932268142
-56.55811995,3.937714498
-56.54759728,3.937714498
-56.5370746,3.932268142
-56.52655193,3.915974233
-56.51602925,3.888967614
-56.50550658,3.851470964
-56.4949839,3.803791731
-56.48446123,3.746317943
-56.47393856,3.679512945
-56.46341588,3.603909183
-56.45289321,3.520101141
-56.44237053,3.42873757
-56.43184786,3.330513134
-56.42132519,3.226159654
-56.41080251,3.116437065
-56.40027984,3.002124279
-56.38975716,2.884010074
-56.37923449,2.76288418
-56.36871181,2.63952869
-56.35818914,2.514709916
-56.34766647,2.389170822
-56.33714379,2.263624109
-56.32662112,2.138746045
-56.31609844,2.015171112
-56.30557577,1.893487483
-56.29505309,1.774233392
-56.28453042,1.657894379
-56.27400775,1.544901412
